-1.417079174863711266e+01
-1.790965909810259760e+01
2.654171792363745652e+01
1.244450520396043380e+01
-2.145145460931655990e+01
-7.276880991129963672e-01
-9.758219075950712584e-01
-8.157698103354972474e+00
3.139298303128254020e+01
-5.655052495658368983e+00
1.386714273837209888e+01
2.251784819403571447e+00
6.820987717442933196e+00
-1.161799448482698160e+01
6.069477933744551024e+00
2.265767511112897648e+00
-3.452205778798645497e+01
2.509785326920872706e+01
-1.104017568705926777e+01
1.404443795173433784e+01
-1.154632862891243406e+01
6.837455816349883087e+00
1.632721041240296245e+01
-3.420431743573177386e+01
-2.529278877657450408e+01
